frequency,RFDynamic_njobs200_mode0_L2_norm_flow_time,RFDynamic_njobs200_mode1_L2_norm_flow_time,RFDynamic_njobs200_mode2_L2_norm_flow_time,RFDynamic_njobs200_mode4_L2_norm_flow_time,RFDynamic_njobs200_mode8_L2_norm_flow_time,RFDynamic_njobs200_mode16_L2_norm_flow_time,RFDynamic_njobs200_mode0_maximum_flow_time,RFDynamic_njobs200_mode1_maximum_flow_time,RFDynamic_njobs200_mode2_maximum_flow_time,RFDynamic_njobs200_mode4_maximum_flow_time,RFDynamic_njobs200_mode8_maximum_flow_time,RFDynamic_njobs200_mode16_maximum_flow_time
64,46858.930526,47323.522322,46859.178941,46872.854458,46867.332055,46851.254252,12915.000000,12915.000000,12915.000000,12915.000000,12915.000000,12915.000000
8192,86403.919975,86251.606466,86234.334409,86264.013163,86241.824181,86248.180543,20457.000000,20457.000000,20457.000000,20457.000000,20457.000000,20457.000000
512,50466.252932,50477.221368,50463.142956,50467.797842,50461.840266,50453.198055,9249.000000,9249.000000,9249.000000,9249.000000,9249.000000,9249.000000
1024,61562.287336,61733.008772,61651.084565,61522.550638,61696.552294,61721.210163,24399.000000,24399.000000,24399.000000,24399.000000,24399.000000,24399.000000
4,73532.571538,74140.174170,73802.880181,75068.630006,73644.766379,73613.130283,48815.000000,48815.000000,48815.000000,48815.000000,48815.000000,48815.000000
32,80530.799642,717956.585636,80667.331157,80679.531462,80519.455866,81126.478224,46132.000000,46132.000000,46132.000000,46132.000000,46132.000000,46132.000000
2,44882.269272,44879.097763,45057.298721,45061.144848,45071.786841,44875.300077,20183.000000,20183.000000,20183.000000,20183.000000,20183.000000,20183.000000
128,64421.144704,64370.589348,64437.104854,64403.204812,64453.399127,64465.413114,23914.000000,23914.000000,23914.000000,23914.000000,23914.000000,23914.000000
32768,218199.167439,465311.259905,218197.768460,218202.408316,218203.655820,218255.023104,25538.000000,25922.000000,25536.000000,25537.000000,25538.000000,25538.000000
8,106193.368235,1665038.490046,106195.138801,106184.464565,106202.679961,106185.404680,92254.000000,92254.000000,92254.000000,92254.000000,92254.000000,92254.000000
16384,152187.173780,152322.992936,152287.144300,152128.618964,152209.068547,152074.977133,93666.000000,93666.000000,93666.000000,93666.000000,93666.000000,93666.000000
256,89264.886926,89308.425588,89290.975933,89302.083800,89247.271426,89244.573577,28579.000000,28577.000000,28580.000000,28558.000000,28574.000000,28497.000000
16,48497.789218,48497.907800,48498.886998,48504.703463,48500.865559,48515.606870,24722.000000,24722.000000,24722.000000,24722.000000,24722.000000,24722.000000
65536,332907.566016,470488.644725,469748.932319,332941.211683,332947.903551,332888.016713,32011.000000,32011.000000,32011.000000,32011.000000,32011.000000,32011.000000
4096,63581.744031,63565.416958,63841.524011,63840.096828,63824.088924,63572.113304,12081.000000,12081.000000,12081.000000,12081.000000,12081.000000,12081.000000
2048,140701.926529,143002.017010,140634.841547,140638.851968,140885.081662,140625.652297,63944.000000,63944.000000,63944.000000,63944.000000,63944.000000,63944.000000
