frequency,RFDynamic_njobs50_mode0_L2_norm_flow_time,RFDynamic_njobs50_mode1_L2_norm_flow_time,RFDynamic_njobs50_mode2_L2_norm_flow_time,RFDynamic_njobs50_mode4_L2_norm_flow_time,RFDynamic_njobs50_mode8_L2_norm_flow_time,RFDynamic_njobs50_mode16_L2_norm_flow_time,RFDynamic_njobs50_mode0_maximum_flow_time,RFDynamic_njobs50_mode1_maximum_flow_time,RFDynamic_njobs50_mode2_maximum_flow_time,RFDynamic_njobs50_mode4_maximum_flow_time,RFDynamic_njobs50_mode8_maximum_flow_time,RFDynamic_njobs50_mode16_maximum_flow_time
1024,36071.044731,144613.772010,74946.814595,36331.070050,36079.420672,36069.765026,9309.000000,9242.000000,9242.000000,9309.000000,9309.000000,9309.000000
2,45131.360870,507812.597768,352472.772852,201545.238785,45191.485216,45032.523436,19385.000000,21625.000000,20843.000000,20067.000000,19385.000000,19385.000000
16,38653.639221,289697.846765,183536.461743,38640.939041,38637.789041,38645.780636,19146.000000,19146.000000,19146.000000,19146.000000,19146.000000,19146.000000
4,23253.738689,33282.771114,31698.942159,24663.655447,23254.117872,23270.720036,5207.000000,5207.000000,5207.000000,5207.000000,5207.000000,5207.000000
8,22836.914831,42919.556871,31752.962444,22837.433788,22838.033168,22838.101672,3880.000000,3880.000000,3880.000000,3880.000000,3880.000000,3880.000000
4096,45265.397049,359005.096113,281958.121346,219330.121189,45258.325345,45258.423779,18389.000000,18389.000000,18609.000000,18389.000000,18389.000000,18389.000000
2048,77327.993941,1197009.431065,544456.038191,120655.577787,77326.641476,77374.718578,51908.000000,58663.000000,54046.000000,51908.000000,51908.000000,51908.000000
128,38275.166623,308548.931322,193393.820095,49957.823081,38266.489322,38246.318516,10122.000000,11853.000000,11853.000000,10122.000000,10122.000000,10122.000000
32,30897.561959,201435.668217,135770.819199,59793.741989,30913.149710,30910.248964,13352.000000,13352.000000,13352.000000,13352.000000,13352.000000,13352.000000
32768,201831.082358,1227299.576207,794170.943950,496803.287786,426061.583964,201845.069677,36413.000000,37360.000000,37729.000000,38459.000000,38459.000000,36413.000000
16384,124803.320116,729394.657818,466172.851822,161379.524513,124899.477681,124798.004335,27436.000000,27436.000000,27436.000000,27436.000000,27436.000000,27436.000000
256,38993.138909,361830.491149,237631.972948,133553.625896,38994.745043,38991.675932,14687.000000,15794.000000,14687.000000,14687.000000,14687.000000,14687.000000
64,106930.422074,1833344.118908,1399154.067818,1192950.410586,668071.142019,106955.008069,98562.000000,100685.000000,100089.000000,99212.000000,98562.000000,98562.000000
8192,49376.284723,699848.940324,425870.191843,262108.273194,106551.820641,49324.115167,16621.000000,22148.000000,19203.000000,18343.000000,16544.000000,16555.000000
65536,171771.877320,2356164.759779,832153.805499,636821.349765,171350.041952,171189.190547,111125.000000,141637.000000,141279.000000,141279.000000,111229.000000,110749.000000
512,156398.360660,2255699.766089,1132985.405899,156268.624013,156279.944542,156316.405243,64367.000000,80065.000000,74660.000000,64301.000000,64240.000000,64266.000000
