frequency,RFDynamic_njobs100_mode0_L2_norm_flow_time,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode8_L2_norm_flow_time,RFDynamic_njobs100_mode16_L2_norm_flow_time,RFDynamic_njobs100_mode0_maximum_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode8_maximum_flow_time,RFDynamic_njobs100_mode16_maximum_flow_time
2,45462.577138,107109.513508,45467.720484,45464.015936,45468.047165,45466.195981,12640.000000,12640.000000,12640.000000,12640.000000,12640.000000,12640.000000
2048,92039.307201,193450.702943,92004.853263,92031.553643,92038.634301,92010.609062,57609.000000,57609.000000,57609.000000,57609.000000,57609.000000,57609.000000
32768,47917.767018,137072.691401,76611.090059,47901.499726,47908.687250,47864.020475,20870.000000,20870.000000,20870.000000,20870.000000,20870.000000,20870.000000
65536,127580.708981,556831.163931,214958.580441,127472.702666,127440.988257,127463.100115,37198.000000,39816.000000,37198.000000,37198.000000,37198.000000,37198.000000
256,67348.361613,351051.938629,106991.058383,66966.509734,66953.182038,66982.098847,34303.000000,34303.000000,34303.000000,34303.000000,34303.000000,34303.000000
4096,31950.642451,34398.933268,31978.074848,31963.899121,31947.531548,31950.996557,6322.000000,6322.000000,6322.000000,6322.000000,6322.000000,6322.000000
8192,86410.304669,414596.656664,86356.605700,86405.794754,86424.394056,86704.469591,24704.000000,24734.000000,24712.000000,24679.000000,24656.000000,24724.000000
128,62862.391929,65919.681704,62899.701176,62876.934714,62847.277912,62833.699231,39855.000000,39855.000000,39855.000000,39855.000000,39855.000000,39855.000000
16384,67929.219074,188753.538502,181241.152449,67963.786394,67989.408102,68074.186664,23915.000000,23926.000000,23892.000000,23906.000000,23895.000000,23923.000000
512,84423.382573,551211.614923,84468.064894,84440.440312,84775.355593,84449.939260,37282.000000,37282.000000,37282.000000,37282.000000,37282.000000,37282.000000
4,66243.680182,505365.724818,172367.291465,67628.607179,67590.877779,66330.877372,26797.000000,26797.000000,26797.000000,26797.000000,26797.000000,26797.000000
32,59024.361589,672470.267089,373925.635069,58994.251712,58986.458234,58995.154013,35187.000000,40648.000000,37370.000000,35187.000000,35187.000000,35187.000000
8,48861.041229,682717.150598,48845.983243,48831.953985,48848.264575,48844.863773,38696.000000,37890.000000,38696.000000,38696.000000,38696.000000,38696.000000
16,59832.551099,514787.137644,59811.510481,59786.672938,59877.362350,59805.393327,30248.000000,37769.000000,30248.000000,30248.000000,30248.000000,30248.000000
64,140591.409478,1569153.823056,703957.063413,140810.692992,140830.220688,140839.680481,75523.000000,76046.000000,75994.000000,75747.000000,75823.000000,76009.000000
1024,181612.325680,1446801.608177,181584.126914,182566.289027,182562.582664,181581.279247,144696.000000,144696.000000,144696.000000,144696.000000,144696.000000,144696.000000
