frequency,RFDynamic_njobs25_mode0_L2_norm_flow_time,RFDynamic_njobs25_mode1_L2_norm_flow_time,RFDynamic_njobs25_mode2_L2_norm_flow_time,RFDynamic_njobs25_mode4_L2_norm_flow_time,RFDynamic_njobs25_mode8_L2_norm_flow_time,RFDynamic_njobs25_mode16_L2_norm_flow_time,RFDynamic_njobs25_mode0_maximum_flow_time,RFDynamic_njobs25_mode1_maximum_flow_time,RFDynamic_njobs25_mode2_maximum_flow_time,RFDynamic_njobs25_mode4_maximum_flow_time,RFDynamic_njobs25_mode8_maximum_flow_time,RFDynamic_njobs25_mode16_maximum_flow_time
32,38715.305539,404612.381827,386248.355459,357004.539036,306938.729513,248416.325418,9827.000000,9867.000000,9873.000000,9873.000000,9867.000000,9827.000000
16,40691.262367,777857.653381,730446.239736,662269.086065,550036.615633,399307.551546,14556.000000,14656.000000,14556.000000,14556.000000,14556.000000,14556.000000
2,26418.399611,149839.253185,139770.631722,133654.317981,115119.913712,91927.125904,4128.000000,4778.000000,4778.000000,4778.000000,4174.000000,4129.000000
32768,663848.047254,1802302.537168,1499630.682486,1239295.015420,815901.969669,775506.349165,52297.000000,52297.000000,52297.000000,52297.000000,52297.000000,52297.000000
4,44825.163011,477064.973274,441607.557348,397160.643325,367064.586448,323378.290324,8277.000000,9564.000000,9564.000000,9592.000000,9430.000000,8745.000000
8,38348.892565,448016.960618,430495.751850,398192.584730,346421.970328,273573.212665,6596.000000,8723.000000,8723.000000,8723.000000,8218.000000,8172.000000
512,65653.113986,666629.507278,598530.774412,559026.153391,447231.787796,340773.334999,16535.000000,16871.000000,16824.000000,16824.000000,16824.000000,16698.000000
128,61389.732488,974524.843507,911370.832223,845243.196895,773563.712266,651020.568738,18643.000000,20294.000000,20294.000000,20183.000000,20183.000000,20294.000000
4096,92501.457929,419268.352042,394770.762066,371360.162476,366932.160922,378826.682497,10841.000000,12509.000000,12509.000000,12509.000000,12509.000000,12509.000000
256,57361.405954,376583.153037,357603.698021,326716.553202,286416.804299,236750.709182,11428.000000,12737.000000,12737.000000,12737.000000,12737.000000,11453.000000
2048,202417.684798,1180935.210365,1130041.205243,1073017.703914,1040198.310232,993209.743766,22238.000000,22238.000000,22238.000000,22238.000000,22238.000000,22238.000000
8192,231163.821402,821698.012354,705675.806049,626700.759906,596106.155614,624326.124868,16611.000000,19560.000000,19434.000000,19202.000000,19094.000000,18359.000000
65536,36023.779258,127361.662952,100377.762383,67199.746510,46071.611346,37208.890913,7130.000000,7130.000000,6918.000000,7130.000000,7130.000000,7130.000000
16384,266501.536253,1136838.031095,957342.553536,782378.957036,672777.968088,617085.043601,28673.000000,31865.000000,31592.000000,31649.000000,30904.000000,28662.000000
64,55008.091414,635691.181108,581075.058194,494451.010790,398676.396628,327073.278586,13482.000000,16491.000000,16615.000000,16189.000000,16148.000000,14939.000000
1024,83064.566700,812674.529758,793738.380595,735528.940990,721522.456073,644089.295847,14993.000000,15226.000000,15226.000000,14874.000000,14874.000000,14993.000000
