frequency,RFDynamic_njobs25_mode0_L2_norm_flow_time,RFDynamic_njobs25_mode1_L2_norm_flow_time,RFDynamic_njobs25_mode2_L2_norm_flow_time,RFDynamic_njobs25_mode4_L2_norm_flow_time,RFDynamic_njobs25_mode8_L2_norm_flow_time,RFDynamic_njobs25_mode16_L2_norm_flow_time,RFDynamic_njobs25_mode0_maximum_flow_time,RFDynamic_njobs25_mode1_maximum_flow_time,RFDynamic_njobs25_mode2_maximum_flow_time,RFDynamic_njobs25_mode4_maximum_flow_time,RFDynamic_njobs25_mode8_maximum_flow_time,RFDynamic_njobs25_mode16_maximum_flow_time
2,18202.427613,53554.242082,43124.036186,29950.460698,18273.739491,18216.750973,4439.000000,4439.000000,4439.000000,4439.000000,4439.000000,4439.000000
256,74383.292136,1410590.129560,1162190.134037,757956.786014,293820.072412,74321.884011,41816.000000,44085.000000,44085.000000,43772.000000,42565.000000,41816.000000
64,30410.156922,378534.953411,283689.504727,167767.309485,112370.992979,30382.929039,17852.000000,17852.000000,17852.000000,17852.000000,17852.000000,17852.000000
128,48018.436251,605300.437096,437962.399705,222462.770043,141788.749892,48005.045224,15843.000000,15843.000000,15843.000000,15843.000000,15843.000000,15843.000000
16,44745.857082,577403.578364,413843.844430,244619.493821,108348.470977,44740.350010,20676.000000,21544.000000,21417.000000,20870.000000,20676.000000,20676.000000
32768,153805.220662,733396.895553,570879.722580,389429.111337,206981.196880,153955.699976,24743.000000,24743.000000,24743.000000,24743.000000,24743.000000,24743.000000
16384,73151.914466,431141.298338,330587.495725,202903.091268,73588.154978,73145.107013,22774.000000,22774.000000,22774.000000,22774.000000,22774.000000,22774.000000
4096,64881.527040,609247.245080,465905.957486,301118.689003,219335.937728,168436.435453,15717.000000,20818.000000,20046.000000,19086.000000,17277.000000,15666.000000
8192,116667.875446,2212954.608807,1735052.918270,1077505.136591,472176.026079,116687.028821,35171.000000,54757.000000,54328.000000,53417.000000,53625.000000,35253.000000
4,70618.363334,1846065.025045,1452979.796210,771669.479174,354867.067997,70598.306063,50993.000000,51633.000000,50993.000000,50993.000000,50993.000000,50993.000000
1024,93869.491311,1189124.728540,936393.423233,592238.462257,328437.302522,93844.379176,35067.000000,35383.000000,35067.000000,35052.000000,35031.000000,35055.000000
2048,72044.026775,735787.018916,570732.344280,334863.958465,146817.544500,72041.096875,18327.000000,19983.000000,18857.000000,18327.000000,18327.000000,18327.000000
512,37563.045404,311599.349524,222335.050530,132090.009278,50922.729856,37565.116970,8368.000000,11193.000000,10334.000000,10334.000000,8379.000000,8382.000000
8,53878.698982,976003.162867,831221.496050,529137.678655,288513.771304,53014.635649,29727.000000,30928.000000,30576.000000,29727.000000,29727.000000,29727.000000
32,62655.642419,1854061.483753,1347650.206702,756553.381849,268928.971866,62096.468362,31186.000000,45991.000000,45587.000000,39213.000000,39147.000000,31186.000000
65536,258382.296837,1098763.442434,948677.143541,646979.631550,445786.755236,258368.468488,24289.000000,24291.000000,24292.000000,24281.000000,24288.000000,24292.000000
