frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
16,124974.985741,124974.985741,124974.985741,124974.985741,124974.985741,124974.985741,76121.000000,76121.000000,76121.000000,76121.000000,76121.000000,76121.000000
8,72381.772326,72381.772326,72381.772326,72381.772326,72381.772326,72381.772326,21210.000000,21210.000000,21210.000000,21210.000000,21210.000000,21210.000000
32,151317.108154,151317.108154,151317.108154,151317.108154,151317.108154,151317.108154,91740.000000,91740.000000,91740.000000,91740.000000,91740.000000,91740.000000
65536,235526.948639,214224.918835,214224.918835,214224.918835,214224.918835,214224.918835,78073.000000,85808.000000,85808.000000,85808.000000,85808.000000,85808.000000
128,184123.030656,184123.030656,184123.030656,184123.030656,184123.030656,184123.030656,164454.000000,164454.000000,164454.000000,164454.000000,164454.000000,164454.000000
16384,188360.705029,188360.705029,188360.705029,188360.705029,188360.705029,188360.705029,80619.000000,80619.000000,80619.000000,80619.000000,80619.000000,80619.000000
4,446031.893046,134791.056499,134791.056499,134791.056499,134791.056499,134791.056499,58585.000000,87069.000000,87069.000000,87069.000000,87069.000000,87069.000000
512,254866.313074,254866.313074,254866.313074,254866.313074,254866.313074,254866.313074,223113.000000,223113.000000,223113.000000,223113.000000,223113.000000,223113.000000
2048,140600.178620,140600.178620,140600.178620,140600.178620,140600.178620,140600.178620,97390.000000,97390.000000,97390.000000,97390.000000,97390.000000,97390.000000
4096,385815.062361,385815.062361,385815.062361,385815.062361,385815.062361,385815.062361,177357.000000,177357.000000,177357.000000,177357.000000,177357.000000,177357.000000
1024,190387.644864,190387.644864,190387.644864,190387.644864,190387.644864,190387.644864,144398.000000,144398.000000,144398.000000,144398.000000,144398.000000,144398.000000
2,188644.630255,188644.630255,188644.630255,188644.630255,188644.630255,188644.630255,142711.000000,142711.000000,142711.000000,142711.000000,142711.000000,142711.000000
256,257602.227240,257602.227240,257602.227240,257602.227240,257602.227240,257602.227240,171299.000000,171299.000000,171299.000000,171299.000000,171299.000000,171299.000000
32768,256390.666248,256390.666248,256390.666248,256390.666248,256390.666248,256390.666248,118071.000000,118071.000000,118071.000000,118071.000000,118071.000000,118071.000000
8192,306482.149798,300775.733007,300775.733007,300775.733007,300775.733007,300775.733007,201705.000000,201705.000000,201705.000000,201705.000000,201705.000000,201705.000000
64,379266.623543,379266.623543,379266.623543,379266.623543,379266.623543,379266.623543,314578.000000,314578.000000,314578.000000,314578.000000,314578.000000,314578.000000
