frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
4,127497.340800,127497.340800,127497.340800,127497.340800,127497.340800,127497.340800,45543.000000,45543.000000,45543.000000,45543.000000,45543.000000,45543.000000
512,331695.099908,331695.099908,331695.099908,331695.099908,331695.099908,331695.099908,262064.000000,262064.000000,262064.000000,262064.000000,262064.000000,262064.000000
32768,299710.392484,299710.392484,299710.392484,299710.392484,299710.392484,299710.392484,73488.000000,73488.000000,73488.000000,73488.000000,73488.000000,73488.000000
32,129429.287880,129429.287880,129429.287880,129429.287880,129429.287880,129429.287880,53797.000000,53797.000000,53797.000000,53797.000000,53797.000000,53797.000000
4096,421503.613185,421503.613185,421503.613185,421503.613185,421503.613185,421503.613185,130437.000000,130437.000000,130437.000000,130437.000000,130437.000000,130437.000000
64,203008.721101,203008.721101,203008.721101,203008.721101,203008.721101,203008.721101,125931.000000,125931.000000,125931.000000,125931.000000,125931.000000,125931.000000
65536,142812.672487,142812.672487,142812.672487,142812.672487,142812.672487,142812.672487,49310.000000,49310.000000,49310.000000,49310.000000,49310.000000,49310.000000
2,215097.706076,215097.706076,215097.706076,215097.706076,215097.706076,215097.706076,137141.000000,137141.000000,137141.000000,137141.000000,137141.000000,137141.000000
1024,180818.928484,180818.928484,180818.928484,180818.928484,180818.928484,180818.928484,110359.000000,110359.000000,110359.000000,110359.000000,110359.000000,110359.000000
2048,446386.264139,446386.264139,446386.264139,446386.264139,446386.264139,446386.264139,226382.000000,226382.000000,226382.000000,226382.000000,226382.000000,226382.000000
16,365931.418136,365931.418136,365931.418136,365931.418136,365931.418136,365931.418136,267445.000000,267445.000000,267445.000000,267445.000000,267445.000000,267445.000000
256,404189.648363,404189.648363,404189.648363,404189.648363,404189.648363,404189.648363,167774.000000,167774.000000,167774.000000,167774.000000,167774.000000,167774.000000
128,607783.118606,607783.118606,607783.118606,607783.118606,607783.118606,607783.118606,258389.000000,258389.000000,258389.000000,258389.000000,258389.000000,258389.000000
8192,460153.163787,460153.163787,460153.163787,460153.163787,460153.163787,460153.163787,265231.000000,265231.000000,265231.000000,265231.000000,265231.000000,265231.000000
16384,710071.760929,710071.760929,710071.760929,710071.760929,710071.760929,710071.760929,243988.000000,243988.000000,243988.000000,243988.000000,243988.000000,243988.000000
8,524131.399716,524131.399716,524131.399716,524131.399716,524131.399716,524131.399716,275079.000000,275079.000000,275079.000000,275079.000000,275079.000000,275079.000000
