frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
4,424322.553106,1513637.780595,1033909.336638,1358327.079618,424322.553106,424322.553106,245996.000000,165329.000000,184311.000000,184311.000000,245996.000000,245996.000000
32,196865.669338,283948.207723,249203.233687,195830.404031,196865.669338,196865.669338,111321.000000,69288.000000,69288.000000,107389.000000,111321.000000,111321.000000
8,501580.021763,512499.525044,498948.134823,488809.219638,501580.021763,501580.021763,263556.000000,98164.000000,178385.000000,238717.000000,263556.000000,263556.000000
2,216874.631963,314995.544089,291252.031310,214268.314552,214467.917344,216874.631963,156192.000000,64634.000000,96737.000000,156192.000000,156192.000000,156192.000000
2048,186808.956509,222549.841337,225739.989348,214490.210749,186808.956509,186808.956509,126156.000000,55856.000000,60122.000000,65708.000000,126156.000000,126156.000000
16,217067.782303,241851.158773,210830.654339,217067.782303,217067.782303,217067.782303,137421.000000,52321.000000,137421.000000,137421.000000,137421.000000,137421.000000
4096,233996.275780,261145.734442,231264.655436,228337.100060,233996.275780,233996.275780,102878.000000,49496.000000,74718.000000,74718.000000,102878.000000,102878.000000
256,357616.285151,343889.547970,333786.967852,357616.285151,357616.285151,357616.285151,212132.000000,77975.000000,114927.000000,212132.000000,212132.000000,212132.000000
512,382400.771963,444816.762089,428728.396716,370105.224286,378738.079435,382400.771963,263816.000000,78354.000000,127681.000000,146079.000000,213803.000000,263816.000000
128,293727.573690,580683.086572,551949.168015,595547.263454,285680.454394,293727.573690,229637.000000,102049.000000,142111.000000,172860.000000,229637.000000,229637.000000
64,314741.428679,576108.449263,413926.557169,314741.428679,314741.428679,314741.428679,274286.000000,87002.000000,135239.000000,274286.000000,274286.000000,274286.000000
8192,451467.580364,805410.017220,679116.525692,451467.580364,451467.580364,451467.580364,250047.000000,97429.000000,163719.000000,250047.000000,250047.000000,250047.000000
16384,462486.344647,1655826.250187,1480126.180787,462486.344647,462486.344647,462486.344647,247583.000000,184341.000000,210115.000000,247583.000000,247583.000000,247583.000000
65536,1211026.702335,1209193.157776,1214774.998351,1206662.886818,1211026.702335,1211026.702335,216763.000000,203068.000000,203068.000000,216763.000000,216763.000000,216763.000000
1024,416946.702343,1475421.092049,1438624.666847,1324416.561638,416946.702343,416946.702343,319541.000000,204955.000000,251126.000000,227706.000000,319541.000000,319541.000000
32768,1127953.526575,1658855.647325,1374311.017032,1127953.526575,1127953.526575,1127953.526575,322495.000000,256864.000000,288485.000000,322495.000000,322495.000000,322495.000000
