frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
16,234639.335982,273922.498136,229207.157089,227147.837516,237018.636409,227883.708336,154712.000000,101566.000000,117007.000000,117007.000000,154712.000000,129785.000000
32,188522.546384,192836.970957,188560.240902,188522.546384,188522.546384,188522.546384,128958.000000,56851.000000,128958.000000,128958.000000,128958.000000,128958.000000
128,485090.043274,439139.401776,419785.608461,441523.499957,440469.530305,485090.043274,273223.000000,68105.000000,69243.000000,189498.000000,191963.000000,273223.000000
2,446256.196505,428384.448509,426870.561477,446256.196505,446256.196505,446256.196505,195434.000000,127794.000000,140038.000000,195434.000000,195434.000000,195434.000000
64,524000.019487,540787.257542,540768.086048,488172.205290,478509.369546,524000.019487,290518.000000,76101.000000,92598.000000,177079.000000,134909.000000,290518.000000
8,482529.662554,553321.096700,480833.088324,482529.662554,461182.412153,482529.662554,220697.000000,104734.000000,175245.000000,220697.000000,220697.000000,220697.000000
256,539560.807773,718397.279690,733019.854038,681122.339294,694606.088210,539560.807773,253605.000000,59576.000000,71320.000000,112281.000000,168287.000000,253605.000000
2048,728694.093343,789579.545729,790236.889402,705877.472597,709165.302865,707814.975167,179126.000000,145557.000000,145557.000000,161829.000000,179296.000000,179296.000000
4096,681795.783982,783507.503778,802325.182031,755381.851265,689407.972866,669120.582777,151584.000000,83676.000000,67091.000000,96795.000000,115037.000000,136234.000000
4,509405.635909,649604.015732,595508.585924,596744.970487,509405.635909,509405.635909,307851.000000,163536.000000,205079.000000,244867.000000,307851.000000,307851.000000
32768,733811.924776,577497.276336,587564.250357,587525.650239,588145.424237,601885.874661,228923.000000,88412.000000,103568.000000,103568.000000,109864.000000,118332.000000
1024,639324.849017,830595.441867,771322.288421,731173.185276,644228.768561,639324.849017,223980.000000,87623.000000,105278.000000,169552.000000,207980.000000,223980.000000
512,806223.046929,1005511.161597,947291.490983,802185.003499,806223.046929,806223.046929,231328.000000,108267.000000,104119.000000,169637.000000,231328.000000,231328.000000
8192,728971.519444,1099664.955852,1109375.306928,1076489.935723,959684.738283,785396.781814,222777.000000,94442.000000,85526.000000,85526.000000,129971.000000,165952.000000
16384,941709.762951,910060.660760,921030.965225,917280.371941,923250.365704,947039.866014,178885.000000,155334.000000,165258.000000,172506.000000,178885.000000,166687.000000
65536,1419188.323531,1419188.323531,1419188.323531,1419188.323531,1419188.323531,1419188.323531,247212.000000,247212.000000,247212.000000,247212.000000,247212.000000,247212.000000
