frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
2,147021.970610,158076.837655,147101.940082,147021.970610,147021.970610,147021.970610,64627.000000,44622.000000,64627.000000,64627.000000,64627.000000,64627.000000
8,478715.093334,504393.338177,479326.478878,477151.882613,478715.093334,478715.093334,213160.000000,167374.000000,197713.000000,197713.000000,213160.000000,213160.000000
4,278568.854932,290641.252540,274408.936436,278568.854932,278568.854932,278568.854932,159298.000000,127778.000000,159298.000000,159298.000000,159298.000000,159298.000000
2048,492865.661424,599924.922410,599841.948532,580843.978507,544042.777074,511009.712675,144207.000000,60444.000000,53057.000000,66374.000000,85622.000000,108970.000000
32768,799935.224807,782922.217303,782922.217303,781961.920728,780361.089163,781350.475663,166629.000000,166629.000000,166629.000000,166629.000000,166629.000000,166629.000000
32,837729.550369,983288.597132,917024.519611,932899.855532,837729.550369,837729.550369,295649.000000,149891.000000,240028.000000,264224.000000,295649.000000,295649.000000
64,1117140.805771,1236254.359693,1225619.294383,1117140.805771,1117140.805771,1117140.805771,298523.000000,187290.000000,207058.000000,298523.000000,298523.000000,298523.000000
128,620843.897585,754532.337703,710727.527699,596167.781411,620843.897585,620843.897585,286653.000000,126927.000000,207479.000000,238127.000000,286653.000000,286653.000000
4096,522802.074657,818633.802126,825640.361204,812537.781765,719432.162770,610804.670508,205108.000000,94399.000000,96447.000000,98512.000000,138142.000000,168617.000000
16,651554.698286,713113.091735,696056.446009,778978.497581,777272.720076,651554.698286,292758.000000,186149.000000,187592.000000,228275.000000,228275.000000,292758.000000
256,872097.119734,979260.333801,861667.808028,835936.940686,872097.119734,872097.119734,273426.000000,115825.000000,185023.000000,193371.000000,273426.000000,273426.000000
512,774486.334978,932589.329261,900873.542591,813337.591836,726707.828012,774486.334978,250324.000000,84448.000000,90475.000000,122803.000000,181586.000000,250324.000000
1024,1003164.639415,1283810.566879,1260052.841797,1087556.048706,1003488.517792,1003164.639415,285480.000000,128080.000000,117249.000000,186442.000000,262029.000000,285480.000000
65536,1523738.502837,1446825.151762,1440647.361466,1411496.543612,1379659.557289,1380466.940193,289911.000000,128334.000000,128334.000000,133232.000000,141826.000000,127356.000000
8192,1896059.193722,1842603.111085,1830259.154365,1797536.344567,1831535.068013,1836500.934212,254745.000000,183748.000000,183748.000000,201891.000000,215847.000000,218383.000000
16384,2124994.411409,2489487.290987,2444979.953050,2351055.309887,2266623.195282,2212873.980253,257064.000000,117416.000000,119988.000000,124701.000000,166966.000000,166966.000000
