frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
4,354189.880560,322594.132024,329780.372569,330071.645079,330071.645079,330071.583865,121328.000000,149419.000000,169505.000000,169505.000000,169505.000000,169505.000000
1024,208041.893776,212624.910558,218002.802076,226981.415578,222683.988486,226942.239211,29022.000000,41360.000000,45425.000000,151727.000000,142130.000000,151727.000000
2,363253.401859,367135.710476,352444.083415,322481.288287,328049.954623,328023.389105,113307.000000,113307.000000,139975.000000,149318.000000,179688.000000,179688.000000
32768,1235676.584323,1239706.700521,1239687.182127,1239687.182127,1239762.332229,1239908.923113,31311.000000,31311.000000,31311.000000,31311.000000,31311.000000,31311.000000
32,333232.017540,337276.222991,339813.169631,349404.175965,349404.175965,349396.520054,167416.000000,170324.000000,170324.000000,223151.000000,223151.000000,223151.000000
8,413656.270993,410437.672922,328886.901560,339155.671641,339155.671641,339155.671641,148122.000000,182167.000000,226205.000000,266121.000000,266121.000000,266121.000000
4096,656592.270605,647657.575616,634324.044086,559744.522950,423868.767118,424730.185049,86616.000000,100141.000000,103752.000000,113812.000000,185697.000000,185697.000000
128,352491.188605,301061.322755,308599.933004,292451.035628,292565.293101,292565.293101,52424.000000,131643.000000,131643.000000,131643.000000,131643.000000,131643.000000
256,582682.331259,519370.505710,464701.063798,423056.382977,411855.258693,411851.218011,67802.000000,115247.000000,132341.000000,185497.000000,200339.000000,200339.000000
64,541323.999595,545222.695745,540743.424266,513491.414253,513495.591348,555374.420399,133811.000000,152025.000000,123602.000000,235015.000000,235015.000000,218105.000000
512,857332.061190,808367.455616,783733.026841,829907.693645,930231.378302,829633.724666,72097.000000,102106.000000,128146.000000,267413.000000,254125.000000,267413.000000
16,488519.226622,466188.022621,421823.405319,410404.245118,410404.245118,410404.245118,105572.000000,126231.000000,259366.000000,285132.000000,285132.000000,285132.000000
2048,894736.755238,904232.590848,898114.028393,871867.826146,851375.362673,716077.945287,100599.000000,114429.000000,117148.000000,123618.000000,123618.000000,273032.000000
16384,1377731.105390,1365218.299476,1350208.023130,1380884.020166,1410476.157548,1293734.294162,123421.000000,136288.000000,148610.000000,128545.000000,107505.000000,295468.000000
8192,1764362.356615,1776549.019323,1772660.942182,1722039.480523,1646492.810092,1464753.781280,92719.000000,92719.000000,92719.000000,92719.000000,133611.000000,273578.000000
65536,2740753.167123,2716426.846265,2693328.139593,2632984.452154,2521962.599957,2612071.883030,133609.000000,137120.000000,139984.000000,149977.000000,169687.000000,180552.000000
