frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
32,107091.259648,107091.259648,107091.259648,107091.259648,107091.259648,107091.259648,34981.000000,34981.000000,34981.000000,34981.000000,34981.000000,34981.000000
4096,107033.464832,107595.360472,107033.464832,107033.464832,107033.464832,107033.464832,51997.000000,51997.000000,51997.000000,51997.000000,51997.000000,51997.000000
64,172560.763991,172560.763991,172560.763991,172560.763991,172560.763991,172560.763991,133382.000000,133382.000000,133382.000000,133382.000000,133382.000000,133382.000000
4,105550.927092,105550.927092,105550.927092,105550.927092,105550.927092,105550.927092,63870.000000,63870.000000,63870.000000,63870.000000,63870.000000,63870.000000
16,233958.483941,233958.483941,233958.483941,233958.483941,233958.483941,233958.483941,145947.000000,145947.000000,145947.000000,145947.000000,145947.000000,145947.000000
2,183648.483348,218063.430274,183648.483348,183648.483348,183648.483348,183648.483348,109211.000000,109211.000000,109211.000000,109211.000000,109211.000000,109211.000000
65536,159617.453688,159617.530118,159617.453688,159617.453688,159617.453688,159617.453688,72293.000000,72293.000000,72293.000000,72293.000000,72293.000000,72293.000000
1024,208012.127682,208012.127682,208012.127682,208012.127682,208012.127682,208012.127682,158116.000000,158116.000000,158116.000000,158116.000000,158116.000000,158116.000000
256,193183.599599,193183.599599,193183.599599,193183.599599,193183.599599,193183.599599,127364.000000,127364.000000,127364.000000,127364.000000,127364.000000,127364.000000
16384,201187.569696,201187.569696,201187.569696,201187.569696,201187.569696,201187.569696,96776.000000,96776.000000,96776.000000,96776.000000,96776.000000,96776.000000
512,225577.726021,271039.354135,263329.373041,225577.726021,225577.726021,225577.726021,128144.000000,103187.000000,128144.000000,128144.000000,128144.000000,128144.000000
2048,275883.122014,275883.122014,275883.122014,275883.122014,275883.122014,275883.122014,156763.000000,156763.000000,156763.000000,156763.000000,156763.000000,156763.000000
32768,302609.569482,302609.569482,302609.569482,302609.569482,302609.569482,302609.569482,160157.000000,160157.000000,160157.000000,160157.000000,160157.000000,160157.000000
8192,259551.773155,259551.773155,259551.773155,259551.773155,259551.773155,259551.773155,224978.000000,224978.000000,224978.000000,224978.000000,224978.000000,224978.000000
8,411214.212489,411214.212489,411214.212489,411214.212489,411214.212489,411214.212489,320299.000000,320299.000000,320299.000000,320299.000000,320299.000000,320299.000000
128,375781.087378,375781.087378,375781.087378,375781.087378,375781.087378,375781.087378,273637.000000,273637.000000,273637.000000,273637.000000,273637.000000,273637.000000
