frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
32,273594.188155,273594.188155,273594.188155,273594.188155,273594.188155,273594.188155,144203.000000,144203.000000,144203.000000,144203.000000,144203.000000,144203.000000
16384,137116.084593,141355.208560,141602.091676,137198.002518,137116.084593,137116.084593,58073.000000,52224.000000,52224.000000,58073.000000,58073.000000,58073.000000
8,134651.329782,138597.362994,134148.614667,134651.329782,134651.329782,134651.329782,71870.000000,71870.000000,71870.000000,71870.000000,71870.000000,71870.000000
2,121302.013025,165850.955891,121302.013025,121302.013025,121302.013025,121302.013025,56633.000000,53341.000000,56633.000000,56633.000000,56633.000000,56633.000000
8192,385119.872903,1200980.616146,1023427.835340,696159.637116,696159.637116,385119.872903,281186.000000,243929.000000,173665.000000,239671.000000,239671.000000,281186.000000
64,335719.269371,327401.001368,335719.269371,335719.269371,335719.269371,335719.269371,253463.000000,190663.000000,253463.000000,253463.000000,253463.000000,253463.000000
512,409886.333358,390595.095884,409886.333358,409886.333358,409886.333358,409886.333358,196888.000000,165978.000000,196888.000000,196888.000000,196888.000000,196888.000000
65536,303599.533638,307189.515667,308051.937157,303599.533638,303599.533638,303599.533638,157655.000000,117491.000000,139006.000000,157655.000000,157655.000000,157655.000000
4096,347538.052309,331777.246786,347538.052309,347538.052309,347538.052309,347538.052309,193722.000000,106988.000000,193722.000000,193722.000000,193722.000000,193722.000000
128,406774.633772,395339.539750,406774.633772,406774.633772,406774.633772,406774.633772,210610.000000,178560.000000,210610.000000,210610.000000,210610.000000,210610.000000
2048,292360.586417,376889.767335,292360.586417,292360.586417,292360.586417,292360.586417,171185.000000,155158.000000,171185.000000,171185.000000,171185.000000,171185.000000
16,238720.114509,378305.251821,238720.114509,238720.114509,238720.114509,238720.114509,199735.000000,83086.000000,199735.000000,199735.000000,199735.000000,199735.000000
4,311223.759670,367289.008172,378614.037266,311223.759670,311223.759670,311223.759670,190438.000000,190438.000000,190438.000000,190438.000000,190438.000000,190438.000000
256,552954.502310,540322.842644,552954.502310,552954.502310,552954.502310,552954.502310,291853.000000,261148.000000,291853.000000,291853.000000,291853.000000,291853.000000
32768,623296.597135,2034599.663245,623296.597135,623296.597135,623296.597135,623296.597135,258429.000000,225251.000000,258429.000000,258429.000000,258429.000000,258429.000000
1024,651271.516765,1239658.461641,651271.766951,651271.516765,651271.516765,651271.516765,336472.000000,249796.000000,336472.000000,336472.000000,336472.000000,336472.000000
