arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
28,13.000000,262144,61042155.434261
28,15.300000,32768,82360988.517950
28,19.700000,4096,121263186.867937
28,32.300000,512,201022126.202088
28,90.000000,18,292558745.345286
28,90.000000,27,280878954.916971
28,90.000000,36,267204494.605601
