arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
28,13.000000,262144,61012821.965271
28,15.300000,32768,85653414.414048
28,19.700000,4096,119778929.610335
28,32.300000,512,201552334.372654
28,90.000000,18,294480469.173159
28,90.000000,27,280339987.861985
28,90.000000,36,264639499.012959
