arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
40,13.000000,262144,37365873.286839
40,15.300000,32768,58462908.784232
40,19.700000,4096,95379102.520622
40,32.300000,512,167613928.575110
40,90.000000,18,256593670.114072
40,90.000000,27,244258367.537780
40,90.000000,36,232261980.044250
