arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
22,13.000000,262144,76331369.866979
22,15.300000,32768,97561260.188393
22,19.700000,4096,137127745.887326
22,32.300000,512,216808579.197677
22,90.000000,18,313146876.384942
22,90.000000,27,298337469.148977
22,90.000000,36,283273625.900696
