arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
34,13.000000,262144,50338343.663860
34,15.300000,32768,69971748.710786
34,19.700000,4096,107380506.393899
34,32.300000,512,185037562.322093
34,90.000000,18,275189904.461025
34,90.000000,27,262008653.889871
34,90.000000,36,249965279.185246
