arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
24,13.000000,262144,70982067.166754
24,15.300000,32768,93291022.272384
24,19.700000,4096,131755221.692716
24,32.300000,512,210400938.023114
24,90.000000,18,308404964.747365
24,90.000000,27,292904483.814530
24,90.000000,36,279879256.629817
