arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
38,13.000000,262144,41074073.250074
38,15.300000,32768,61907822.148235
38,19.700000,4096,96581500.867816
38,32.300000,512,171970443.541689
38,90.000000,18,263965339.071288
38,90.000000,27,248749421.187489
38,90.000000,36,238741044.697768
