arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
34,13.000000,262144,51678780.655261
34,15.300000,32768,70413548.690401
34,19.700000,4096,106279414.083946
34,32.300000,512,183105687.625858
34,90.000000,18,276853128.693190
34,90.000000,27,262678463.355794
34,90.000000,36,250723708.826625
