arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
40,13.000000,262144,40336578.210771
40,15.300000,32768,57210233.044661
40,19.700000,4096,93552335.811016
40,32.300000,512,168132974.270906
40,90.000000,18,257137560.903706
40,90.000000,27,244094247.189475
40,90.000000,36,234981935.797216
