arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
30,13.000000,262144,57080781.763499
30,15.300000,32768,78617735.929715
30,19.700000,4096,115438896.769830
30,32.300000,512,193208438.700931
30,90.000000,18,288858198.729262
30,90.000000,27,274559203.661575
30,90.000000,36,263278237.675547
