arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
26,13.000000,262144,65721323.929487
26,15.300000,32768,88797612.520047
26,19.700000,4096,128068894.473940
26,32.300000,512,206518205.483558
26,90.000000,18,301083923.331753
26,90.000000,27,287069551.355084
26,90.000000,36,274738988.370344
