arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
28,13.000000,262144,61163666.390653
28,15.300000,32768,81282800.438221
28,19.700000,4096,122487253.088542
28,32.300000,512,200998200.852573
28,90.000000,18,294323388.906496
28,90.000000,27,281899495.465356
28,90.000000,36,267766321.336901
