arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32,13.000000,262144,53696814.045440
32,15.300000,32768,77813862.108010
32,19.700000,4096,113472692.905249
32,32.300000,512,188795582.351496
32,90.000000,18,283208832.192358
32,90.000000,27,268668612.622668
32,90.000000,36,257712404.629455
