arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
30,13.000000,262144,58357874.696657
30,15.300000,32768,78478926.472392
30,19.700000,4096,114707186.482455
30,32.300000,512,194687174.000965
30,90.000000,18,288327065.098770
30,90.000000,27,275902733.484455
30,90.000000,36,261974284.879430
