arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
38,13.000000,262144,44341538.170455
38,15.300000,32768,61860306.457573
38,19.700000,4096,98034998.698865
38,32.300000,512,172222324.829216
38,90.000000,18,263223331.829769
38,90.000000,27,251599170.961220
38,90.000000,36,237718971.611277
