arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
34,13.000000,262144,48037703.450789
34,15.300000,32768,71261192.291505
34,19.700000,4096,109824892.942694
34,32.300000,512,183344028.924490
34,90.000000,18,275251202.358346
34,90.000000,27,261161141.689171
34,90.000000,36,250208552.118750
