arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32,13.000000,262144,53965761.901540
32,15.300000,32768,75055546.469565
32,19.700000,4096,112574168.056423
32,32.300000,512,190899914.623365
32,90.000000,18,281682827.478469
32,90.000000,27,267968738.317682
32,90.000000,36,255252162.179555
