arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
36,13.000000,262144,46730651.083278
36,15.300000,32768,67511477.933644
36,19.700000,4096,104322825.072700
36,32.300000,512,178805946.656533
36,90.000000,18,269796553.955108
36,90.000000,27,256842144.886397
36,90.000000,36,244961646.721780
