arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32,13.000000,262144,56326840.090074
32,15.300000,32768,73714986.284964
32,19.700000,4096,111799589.078212
32,32.300000,512,189744051.082403
32,90.000000,18,282707778.604443
32,90.000000,27,268688533.868620
32,90.000000,36,257288255.362283
