arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
24,13.000000,262144,70317668.653830
24,15.300000,32768,93380172.879309
24,19.700000,4096,130809126.676306
24,32.300000,512,212510810.353542
24,90.000000,18,308535925.271363
24,90.000000,27,292705467.365934
24,90.000000,36,278048423.607890
