arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
34,13.000000,262144,52611345.643349
34,15.300000,32768,70992037.466021
34,19.700000,4096,105801280.331368
34,32.300000,512,186430386.242613
34,90.000000,18,276105848.444317
34,90.000000,27,264504955.238997
34,90.000000,36,249887372.469936
