arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
20,13.000000,262144,80029366.066490
20,15.300000,32768,102148079.809038
20,19.700000,4096,141172108.683561
20,32.300000,512,221877774.923950
20,90.000000,18,320359396.242740
20,90.000000,27,303226311.390683
20,90.000000,36,291088038.852910
