arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
26,13.000000,262144,66666479.461208
26,15.300000,32768,88676140.772984
26,19.700000,4096,124730592.875650
26,32.300000,512,206446727.544771
26,90.000000,18,300259733.069329
26,90.000000,27,287877624.271228
26,90.000000,36,273493922.022723
