arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
22,13.000000,262144,77093980.724513
22,15.300000,32768,98107150.322701
22,19.700000,4096,136446912.349217
22,32.300000,512,216958700.294415
22,90.000000,18,313594622.602021
22,90.000000,27,300266169.725794
22,90.000000,36,283813073.471280
