arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
38,13.000000,262144,42330311.369326
38,15.300000,32768,60801386.471574
38,19.700000,4096,96976150.652265
38,32.300000,512,174413925.259919
38,90.000000,18,262800854.180136
38,90.000000,27,251192069.549574
38,90.000000,36,238188697.456913
