arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
20,13.000000,262144,82493639.856252
20,15.300000,32768,102731099.253302
20,19.700000,4096,139978081.018064
20,32.300000,512,221426272.818351
20,90.000000,18,320066599.555514
20,90.000000,27,304634030.148672
20,90.000000,36,289145445.191534
