arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
24,13.000000,262144,69863868.605090
24,15.300000,32768,94641514.073180
24,19.700000,4096,130800056.144192
24,32.300000,512,212163665.023591
24,90.000000,18,306461493.882051
24,90.000000,27,292053148.643574
24,90.000000,36,279522693.226333
