arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
30,13.000000,262144,58460233.625028
30,15.300000,32768,78195953.890314
30,19.700000,4096,119881674.331678
30,32.300000,512,191711519.050069
30,90.000000,18,288658477.237368
30,90.000000,27,274308478.283524
30,90.000000,36,261262311.055212
