arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
20,13.000000,262144,80157731.622657
20,15.300000,32768,102863607.287530
20,19.700000,4096,141369512.247835
20,32.300000,512,221902010.443426
20,90.000000,18,319269667.911583
20,90.000000,27,304870833.720358
20,90.000000,36,290208334.977612
