arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32,13.000000,262144,53528667.772563
32,15.300000,32768,72001559.629385
32,19.700000,4096,112825523.478841
32,32.300000,512,189753984.487013
32,90.000000,18,281172675.577830
32,90.000000,27,267913089.552461
32,90.000000,36,254165341.017388
