arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
26,13.000000,262144,67472031.491867
26,15.300000,32768,89039029.355495
26,19.700000,4096,124865022.151207
26,32.300000,512,205622549.613596
26,90.000000,18,299891098.079553
26,90.000000,27,287122336.205041
26,90.000000,36,271815142.869481
