arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
28,13.000000,262144,61117725.229828
28,15.300000,32768,82998098.461138
28,19.700000,4096,123132112.175432
28,32.300000,512,199560143.977808
28,90.000000,18,295796700.558629
28,90.000000,27,281442480.545500
28,90.000000,36,269636052.088129
