arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
24,13.000000,262144,70216292.537404
24,15.300000,32768,93818025.622492
24,19.700000,4096,133685778.354247
24,32.300000,512,210313111.933094
24,90.000000,18,307927031.452917
24,90.000000,27,292708601.760438
24,90.000000,36,278664785.887701
