arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32,13.000000,262144,55216416.594436
32,15.300000,32768,75671096.299067
32,19.700000,4096,112492927.404173
32,32.300000,512,189632628.840369
32,90.000000,18,281841172.985415
32,90.000000,27,269799554.148692
32,90.000000,36,255054987.408858
