frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
32768,292962.694381,291644.103457,292152.939847,292962.694381,292962.694381,292962.694381,7870.000000,9567.000000,8649.000000,7870.000000,7870.000000,7870.000000
2,250532.350095,250690.731861,250532.350095,250532.350095,250532.350095,250532.350095,4368.000000,5523.000000,4368.000000,4368.000000,4368.000000,4368.000000
16,473174.264434,473089.357362,473174.264434,473174.264434,473174.264434,473174.264434,10307.000000,10307.000000,10307.000000,10307.000000,10307.000000,10307.000000
4,553317.071129,553321.944943,553317.071129,553317.071129,553317.071129,553317.071129,11721.000000,11721.000000,11721.000000,11721.000000,11721.000000,11721.000000
8,640495.079713,638652.436072,640495.079713,640495.079713,640495.079713,640495.079713,12032.000000,12974.000000,12032.000000,12032.000000,12032.000000,12032.000000
16384,1152023.715574,1151527.867316,1152023.715574,1152023.715574,1152023.715574,1152023.715574,22584.000000,22584.000000,22584.000000,22584.000000,22584.000000,22584.000000
4096,900210.423942,893390.510074,900210.423942,900210.423942,900210.423942,900210.423942,15138.000000,24140.000000,15138.000000,15138.000000,15138.000000,15138.000000
512,510516.256902,510152.621361,510516.256902,510516.256902,510516.256902,510516.256902,9798.000000,9798.000000,9798.000000,9798.000000,9798.000000,9798.000000
256,1345125.404530,1340709.316935,1345125.404530,1345125.404530,1345125.404530,1345125.404530,22905.000000,22905.000000,22905.000000,22905.000000,22905.000000,22905.000000
32,764154.307677,764189.709721,764154.307677,764154.307677,764154.307677,764154.307677,12971.000000,12971.000000,12971.000000,12971.000000,12971.000000,12971.000000
64,1188982.234778,1187056.348620,1188982.234778,1188982.234778,1188982.234778,1188982.234778,17416.000000,17573.000000,17416.000000,17416.000000,17416.000000,17416.000000
128,1248076.195345,1244207.756954,1247789.378558,1248076.195345,1248076.195345,1248076.195345,18713.000000,19169.000000,18713.000000,18713.000000,18713.000000,18713.000000
1024,772774.807779,770696.180977,772440.528463,772774.807779,772774.807779,772774.807779,11725.000000,12695.000000,12695.000000,11725.000000,11725.000000,11725.000000
2048,1061838.391385,1061949.751932,1061838.391385,1061838.391385,1061838.391385,1061838.391385,20922.000000,20922.000000,20922.000000,20922.000000,20922.000000,20922.000000
8192,2006007.826939,2001863.271795,2006007.826939,2006007.826939,2006007.826939,2006007.826939,38976.000000,38976.000000,38976.000000,38976.000000,38976.000000,38976.000000
65536,4316564.848306,4295390.961451,4328329.174088,4328329.174088,4328329.174088,4328329.174088,65719.000000,66387.000000,65719.000000,65719.000000,65719.000000,65719.000000
