frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
128,767090.499260,767090.499260,767090.499260,767090.499260,767090.499260,767090.499260,16175.000000,16175.000000,16175.000000,16175.000000,16175.000000,16175.000000
32,575889.790310,575889.790310,575889.790310,575889.790310,575889.790310,575889.790310,10256.000000,10256.000000,10256.000000,10256.000000,10256.000000,10256.000000
8,354549.466209,354549.466209,354549.466209,354549.466209,354549.466209,354549.466209,6586.000000,6586.000000,6586.000000,6586.000000,6586.000000,6586.000000
2,308887.524598,308887.524598,308887.524598,308887.524598,308887.524598,308887.524598,6416.000000,6416.000000,6416.000000,6416.000000,6416.000000,6416.000000
32768,849732.747311,849732.747311,849732.747311,849732.747311,849732.747311,849732.747311,15863.000000,15863.000000,15863.000000,15863.000000,15863.000000,15863.000000
4,364226.220654,364226.220654,364226.220654,364226.220654,364226.220654,364226.220654,11225.000000,11225.000000,11225.000000,11225.000000,11225.000000,11225.000000
16,453869.309433,453869.309433,453869.309433,453869.309433,453869.309433,453869.309433,10462.000000,10462.000000,10462.000000,10462.000000,10462.000000,10462.000000
256,1185942.065317,1185942.065317,1185942.065317,1185942.065317,1185942.065317,1185942.065317,21597.000000,21597.000000,21597.000000,21597.000000,21597.000000,21597.000000
8192,913256.187736,913256.187736,913256.187736,913256.187736,913256.187736,913256.187736,18854.000000,18854.000000,18854.000000,18854.000000,18854.000000,18854.000000
16384,1739498.851092,1739498.851092,1739498.851092,1739498.851092,1739498.851092,1739498.851092,28693.000000,28693.000000,28693.000000,28693.000000,28693.000000,28693.000000
64,1079151.528096,1079151.528096,1079151.528096,1079151.528096,1079151.528096,1079151.528096,17932.000000,17932.000000,17932.000000,17932.000000,17932.000000,17932.000000
2048,1180795.826200,1180795.826200,1180795.826200,1180795.826200,1180795.826200,1180795.826200,20188.000000,20188.000000,20188.000000,20188.000000,20188.000000,20188.000000
512,1442312.204602,1442312.204602,1442312.204602,1442312.204602,1442312.204602,1442312.204602,21890.000000,21890.000000,21890.000000,21890.000000,21890.000000,21890.000000
65536,2114299.381942,2157293.112986,2157293.112986,2157293.112986,2157293.112986,2157293.112986,62370.000000,34484.000000,34484.000000,34484.000000,34484.000000,34484.000000
4096,1719857.957606,1743508.153235,1743508.153235,1743508.153235,1743508.153235,1743508.153235,102468.000000,28515.000000,28515.000000,28515.000000,28515.000000,28515.000000
1024,2055463.978677,2055463.978677,2055463.978677,2055463.978677,2055463.978677,2055463.978677,32506.000000,32506.000000,32506.000000,32506.000000,32506.000000,32506.000000
