frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
32768,626056.979912,617129.202239,623598.278269,626056.979912,626056.979912,626056.979912,16882.000000,16882.000000,16882.000000,16882.000000,16882.000000,16882.000000
65536,96649.604831,97221.402824,96650.614913,96650.067843,96649.604831,96649.604831,2312.000000,2707.000000,2312.000000,2312.000000,2312.000000,2312.000000
8192,482912.782715,479738.516464,477939.063890,482460.449104,482912.782715,482912.782715,11095.000000,13192.000000,11398.000000,11095.000000,11095.000000,11095.000000
16,471055.592403,469294.513357,470918.635302,471055.592403,471055.592403,471055.592403,9208.000000,9253.000000,9208.000000,9208.000000,9208.000000,9208.000000
4,499532.475173,497412.067621,498836.760808,499532.475173,499532.475173,499532.475173,9609.000000,17448.000000,9682.000000,9609.000000,9609.000000,9609.000000
2,640694.012270,638538.239913,639769.493354,640694.012270,640694.012270,640694.012270,9909.000000,18613.000000,10260.000000,9909.000000,9909.000000,9909.000000
64,838485.362626,832692.232243,837374.158372,838042.750572,838485.362626,838485.362626,14787.000000,14787.000000,14787.000000,14787.000000,14787.000000,14787.000000
256,984398.460464,966165.770900,980149.111720,984398.460464,984398.460464,984398.460464,19523.000000,34980.000000,19523.000000,19523.000000,19523.000000,19523.000000
512,909066.722157,901147.203041,908126.451965,909066.722157,909066.722157,909066.722157,16656.000000,17259.000000,16656.000000,16656.000000,16656.000000,16656.000000
32,918243.555737,911662.146640,916273.853840,918243.555737,918243.555737,918243.555737,14411.000000,14411.000000,14411.000000,14411.000000,14411.000000,14411.000000
8,719733.490253,712709.587039,717994.426410,719733.490253,719733.490253,719733.490253,13703.000000,14682.000000,13703.000000,13703.000000,13703.000000,13703.000000
16384,416840.925654,415948.508206,416266.315433,416840.946237,416840.942548,416840.925654,7857.000000,8544.000000,8310.000000,7857.000000,7857.000000,7857.000000
1024,996963.871436,989624.707516,991499.882252,996963.871436,996963.871436,996963.871436,14829.000000,15924.000000,14829.000000,14829.000000,14829.000000,14829.000000
4096,1256383.300555,1247897.160997,1255349.641475,1255937.366234,1256383.300555,1256383.300555,20997.000000,20997.000000,20997.000000,20997.000000,20997.000000,20997.000000
2048,1021066.854588,1006096.175680,1014690.840679,1019481.205139,1021066.854588,1021066.854588,16751.000000,18767.000000,16812.000000,16751.000000,16751.000000,16751.000000
128,1047109.358107,1030735.062992,1044706.160539,1047068.219802,1047109.358107,1047109.358107,16827.000000,27923.000000,16827.000000,16827.000000,16827.000000,16827.000000
