frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
2,211768.530035,211356.750912,211356.750912,211356.750912,211356.750912,211356.750912,5271.000000,4022.000000,4022.000000,4022.000000,4022.000000,4022.000000
4,276415.237936,276586.261130,276586.261130,276586.261130,276586.261130,276586.261130,6979.000000,5757.000000,5757.000000,5757.000000,5757.000000,5757.000000
16384,862225.497714,869488.225043,869488.225043,869488.225043,869488.225043,869488.225043,22908.000000,22908.000000,22908.000000,22908.000000,22908.000000,22908.000000
32,423004.817406,422806.341782,422806.341782,422806.341782,422883.953604,422806.341782,9150.000000,9150.000000,9150.000000,9150.000000,9150.000000,9150.000000
8,463454.900772,464144.606790,464144.606790,464144.606790,464144.606790,464144.606790,9048.000000,9048.000000,9048.000000,9048.000000,9048.000000,9048.000000
16,592766.296513,593425.130727,593425.130727,593425.130727,593425.130727,593425.130727,11750.000000,11750.000000,11750.000000,11750.000000,11750.000000,11750.000000
4096,1062922.168942,1074825.089646,1074829.251909,1074829.251909,1074830.104104,1074829.251909,23971.000000,21729.000000,21729.000000,21729.000000,21729.000000,21729.000000
32768,695459.574640,711406.428468,711406.428468,711406.428468,711406.428468,711406.428468,19055.000000,16836.000000,16836.000000,16836.000000,16836.000000,16836.000000
512,1013905.760273,1017605.649220,1017605.649220,1017605.649220,1017605.649220,1017605.649220,18517.000000,18517.000000,18517.000000,18517.000000,18517.000000,18517.000000
1024,1086718.582727,1087906.858157,1089591.756539,1089591.756539,1089525.692413,1089591.756539,19906.000000,19906.000000,19906.000000,19906.000000,19906.000000,19906.000000
8192,1050224.243655,1057674.507097,1067009.485602,1067009.485602,1067009.485602,1067009.485602,20511.000000,20511.000000,20511.000000,20511.000000,20511.000000,20511.000000
256,931070.385398,938254.203756,938254.203756,938254.203756,938254.203756,938254.203756,15842.000000,13623.000000,13623.000000,13623.000000,13623.000000,13623.000000
128,1339620.209057,1340202.214880,1340202.214880,1340202.214880,1340202.214880,1319631.345991,23849.000000,23849.000000,23849.000000,23849.000000,23849.000000,44657.000000
64,1376784.766962,1387507.906486,1387507.906486,1387507.906486,1387507.906486,1351973.090168,22850.000000,22850.000000,22850.000000,22850.000000,22850.000000,68313.000000
2048,1429485.797997,1439349.141376,1440833.406636,1440748.541564,1440748.541564,1408113.455908,22227.000000,22227.000000,22227.000000,22227.000000,22227.000000,81018.000000
65536,2695177.036723,2711568.758278,2711568.758278,2711568.758278,2711568.758278,2625221.603007,53658.000000,53658.000000,53658.000000,53658.000000,53658.000000,58802.000000
