frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
65536,678186.385946,769277.659078,770561.472742,770597.875621,770597.875621,687665.919397,45297.000000,26638.000000,26638.000000,26638.000000,26638.000000,49523.000000
8,483957.795963,484278.809282,484278.809282,484278.809282,484278.809282,484278.809282,10434.000000,10434.000000,10434.000000,10434.000000,10434.000000,10434.000000
32,492235.023558,493222.438826,493222.438826,493222.438826,493222.438826,493222.438826,11168.000000,11168.000000,11168.000000,11168.000000,11168.000000,11168.000000
16,621757.590280,621757.590280,621757.590280,621757.590280,621757.590280,621757.590280,12948.000000,12948.000000,12948.000000,12948.000000,12948.000000,12948.000000
2,925356.571404,932695.473469,932695.473469,932695.473469,932718.111540,932695.473469,15298.000000,13920.000000,13920.000000,13920.000000,13920.000000,13920.000000
4,713966.569293,713924.353410,713968.423791,713968.423791,713966.569293,713924.353410,12490.000000,12490.000000,12490.000000,12490.000000,12490.000000,12490.000000
256,1122545.142678,1123034.072956,1123034.072956,1123034.072956,1123034.072956,1123034.072956,22059.000000,22059.000000,22059.000000,22059.000000,22059.000000,22059.000000
512,1142504.654795,1145398.450514,1154608.998590,1154608.998590,1154591.106963,1154608.998590,23002.000000,22523.000000,21600.000000,21600.000000,21600.000000,21600.000000
128,1227781.629567,1235400.599453,1235857.759965,1235857.759965,1235844.042582,1235857.759965,22028.000000,22028.000000,22028.000000,22028.000000,22028.000000,22028.000000
2048,1017049.180094,1028234.457783,1028248.184001,1028248.184001,1028292.208671,1028248.184001,19997.000000,15517.000000,15517.000000,15517.000000,15517.000000,15517.000000
64,1126032.196089,1132491.115776,1132491.115776,1132491.115776,1132491.115776,1132491.115776,19057.000000,16294.000000,16294.000000,16294.000000,16294.000000,16294.000000
1024,1306587.335872,1307708.987387,1307708.987387,1307708.987387,1307708.987387,1307708.987387,24006.000000,24006.000000,24006.000000,24006.000000,24006.000000,24006.000000
4096,1453609.321809,1463337.611239,1481882.117685,1481882.117685,1481842.914137,1424997.292625,24507.000000,24507.000000,24507.000000,24507.000000,24507.000000,97893.000000
8192,1835727.740844,1894721.150412,1897027.167794,1897027.167794,1897027.167794,1847884.305949,33318.000000,32027.000000,32027.000000,32027.000000,32027.000000,171356.000000
16384,2546559.784670,2594921.857701,2594921.857701,2594921.857701,2594828.450478,2543200.420061,48910.000000,48819.000000,48819.000000,48819.000000,48819.000000,116878.000000
32768,3450288.401150,3635999.709325,3636735.409705,3636735.409705,3636735.503028,3565788.795177,65101.000000,63470.000000,63470.000000,63470.000000,63470.000000,98107.000000
