frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
2048,460579.455298,454568.539047,455789.855029,460398.484224,460541.398109,460579.455298,10525.000000,18776.000000,10525.000000,10525.000000,10525.000000,10525.000000
2,567057.294948,559428.837421,563123.927098,567028.106101,567057.294948,567057.294948,9524.000000,17979.000000,9524.000000,9524.000000,9524.000000,9524.000000
16,684602.817426,671173.501339,678556.965607,684558.322866,684602.817426,684602.817426,11944.000000,14333.000000,11947.000000,11944.000000,11944.000000,11944.000000
4,737618.617599,722825.390875,727340.355025,736252.360994,737618.617599,737618.617599,11294.000000,21695.000000,11311.000000,11294.000000,11294.000000,11294.000000
65536,555239.085904,554817.106823,535412.151883,549742.590493,555239.085904,555239.085904,10870.000000,18762.000000,13136.000000,11184.000000,10870.000000,10870.000000
32,1003319.633395,967209.398983,995593.415770,1002196.419578,1003319.633395,1003319.633395,16562.000000,27799.000000,16562.000000,16562.000000,16562.000000,16562.000000
1024,1077754.025910,1040820.794481,1058444.894721,1077557.937935,1077754.025910,1077754.025910,21049.000000,22663.000000,21058.000000,21049.000000,21049.000000,21049.000000
8192,1757326.692251,1693068.778213,1738301.376993,1756963.858008,1757326.924322,1757326.692251,33534.000000,64195.000000,33534.000000,33534.000000,33534.000000,33534.000000
8,825920.967537,811925.705549,815776.262707,825817.773330,825920.967537,825920.967537,13163.000000,16457.000000,13899.000000,13163.000000,13163.000000,13163.000000
128,1221837.161393,1180041.983148,1203004.800952,1221837.161393,1221837.161393,1221837.161393,20190.000000,22145.000000,20190.000000,20190.000000,20190.000000,20190.000000
64,1166199.470181,1119488.007465,1145021.996257,1163698.922866,1166199.470181,1166199.470181,19281.000000,33605.000000,19281.000000,19281.000000,19281.000000,19281.000000
256,1161314.618860,1118738.966929,1139938.227070,1160496.147650,1161314.618860,1161314.618860,18872.000000,19914.000000,18875.000000,18872.000000,18872.000000,18872.000000
16384,853717.893554,832551.341043,846465.678590,851538.785722,853718.175693,853717.893554,16067.000000,17891.000000,16382.000000,16382.000000,16067.000000,16067.000000
512,1398176.231531,1345887.059953,1374684.227608,1389916.660042,1398176.231531,1398176.231531,25849.000000,25849.000000,25849.000000,25849.000000,25849.000000,25849.000000
4096,1363127.828386,1310584.679192,1325679.414545,1356376.422541,1363127.828386,1363127.828386,23740.000000,46637.000000,41433.000000,23740.000000,23740.000000,23740.000000
32768,3018264.824257,2893985.158283,2954208.000177,3005311.952414,3051293.729483,3051293.729483,68842.000000,56078.000000,51821.000000,51434.000000,50277.000000,50277.000000
