frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
64,1166237.881842,1165606.271802,1166237.881842,1166237.881842,1166237.881842,1166237.881842,19281.000000,19281.000000,19281.000000,19281.000000,19281.000000,19281.000000
2048,460584.660750,460553.762507,460542.334221,460584.660750,460584.660750,460584.660750,10525.000000,10525.000000,10525.000000,10525.000000,10525.000000,10525.000000
2,567058.870139,567158.241502,567058.870139,567058.870139,567058.870139,567058.870139,9524.000000,9524.000000,9524.000000,9524.000000,9524.000000,9524.000000
16,684623.412120,684887.152040,684623.412120,684623.412120,684623.412120,684623.412120,11944.000000,11944.000000,11944.000000,11944.000000,11944.000000,11944.000000
4,737632.175439,737632.175439,737632.175439,737632.175439,737632.175439,737632.175439,11294.000000,11294.000000,11294.000000,11294.000000,11294.000000,11294.000000
8,825922.684167,825922.684167,825922.684167,825922.684167,825922.684167,825922.684167,13163.000000,13163.000000,13163.000000,13163.000000,13163.000000,13163.000000
1024,1077800.819311,1077800.819311,1077800.819311,1077800.819311,1077800.819311,1077800.819311,21049.000000,21049.000000,21049.000000,21049.000000,21049.000000,21049.000000
65536,555276.038210,554171.484248,555276.038210,555276.038210,555276.038210,555276.038210,10870.000000,13872.000000,10870.000000,10870.000000,10870.000000,10870.000000
32,1003329.405200,1002294.416558,1003329.405200,1003329.405200,1003329.405200,1003329.405200,16562.000000,16562.000000,16562.000000,16562.000000,16562.000000,16562.000000
256,1161346.537192,1161346.537192,1161346.537192,1161346.537192,1161346.537192,1161346.537192,18872.000000,18872.000000,18872.000000,18872.000000,18872.000000,18872.000000
8192,1757332.487849,1757332.487849,1757332.487849,1757332.487849,1757332.487849,1757332.487849,33534.000000,33534.000000,33534.000000,33534.000000,33534.000000,33534.000000
512,1398210.792648,1398210.792648,1398210.792648,1398210.792648,1398210.792648,1398210.792648,25849.000000,25849.000000,25849.000000,25849.000000,25849.000000,25849.000000
128,1221867.717497,1221867.717497,1221867.717497,1221867.717497,1221867.717497,1221867.717497,20190.000000,20190.000000,20190.000000,20190.000000,20190.000000,20190.000000
4096,1363175.322109,1353073.139842,1363175.322109,1363175.322109,1363175.322109,1363175.322109,23740.000000,23740.000000,23740.000000,23740.000000,23740.000000,23740.000000
16384,853722.515602,853722.648257,853722.648257,853722.515602,853722.515602,853722.515602,16067.000000,16067.000000,16067.000000,16067.000000,16067.000000,16067.000000
32768,3018155.261529,3049038.483279,3051295.546068,3051295.546068,3051295.546068,3051295.546068,68508.000000,50277.000000,50277.000000,50277.000000,50277.000000,50277.000000
