frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
2,333846.067311,333846.067311,333846.067311,333846.067311,333846.067311,333846.067311,6801.000000,6801.000000,6801.000000,6801.000000,6801.000000,6801.000000
16384,434539.472101,434539.455033,434539.455033,434539.455033,434539.455033,434539.455033,12452.000000,12452.000000,12452.000000,12452.000000,12452.000000,12452.000000
4,247368.074753,247368.074753,247368.074753,247368.074753,247368.074753,247368.074753,3911.000000,3911.000000,3911.000000,3911.000000,3911.000000,3911.000000
8,615792.816859,615792.816859,615792.816859,615792.816859,615792.816859,615792.816859,11007.000000,11007.000000,11007.000000,11007.000000,11007.000000,11007.000000
512,744182.693721,744182.693721,744182.693721,744182.693721,744182.693721,744182.693721,13415.000000,13415.000000,13415.000000,13415.000000,13415.000000,13415.000000
64,748161.946181,748161.946181,748161.946181,748161.946181,748161.946181,748161.946181,14135.000000,14135.000000,14135.000000,14135.000000,14135.000000,14135.000000
32768,1085476.226193,1085476.226193,1085476.226193,1085476.226193,1085476.226193,1085476.226193,22414.000000,22414.000000,22414.000000,22414.000000,22414.000000,22414.000000
16,819262.641522,819262.641522,819262.641522,819262.641522,819262.641522,819262.641522,14135.000000,14135.000000,14135.000000,14135.000000,14135.000000,14135.000000
1024,1041290.575080,1041290.575080,1041290.575080,1041290.575080,1041290.575080,1041290.575080,21511.000000,21511.000000,21511.000000,21511.000000,21511.000000,21511.000000
128,1018269.649737,1018269.649737,1018269.649737,1018269.649737,1018269.649737,1018269.649737,15888.000000,15888.000000,15888.000000,15888.000000,15888.000000,15888.000000
4096,1186205.712987,1186205.712987,1186205.712987,1186205.712987,1186205.712987,1186205.712987,18125.000000,18125.000000,18125.000000,18125.000000,18125.000000,18125.000000
32,1239749.298678,1239749.298678,1239749.298678,1239749.298678,1239749.298678,1239749.298678,20259.000000,20259.000000,20259.000000,20259.000000,20259.000000,20259.000000
256,1384357.660718,1384357.660718,1384357.660718,1384357.660718,1384357.660718,1384357.660718,21598.000000,21598.000000,21598.000000,21598.000000,21598.000000,21598.000000
2048,1110905.374517,1110905.374517,1110905.374517,1110905.374517,1110905.374517,1110905.374517,17193.000000,17193.000000,17193.000000,17193.000000,17193.000000,17193.000000
8192,1634237.683891,1634609.489935,1634609.489935,1634609.489935,1634609.489935,1634609.489935,25331.000000,25331.000000,25331.000000,25331.000000,25331.000000,25331.000000
65536,2583016.746763,2583016.746763,2583016.746763,2583016.746763,2583016.746763,2583016.746763,35423.000000,35423.000000,35423.000000,35423.000000,35423.000000,35423.000000
