frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,146365.061910,112695.000000,217.246404
4,345922.039234,249001.000000,160.112460
8,96562.975876,58564.000000,42.343831
16,404553.046362,239805.000000,270.567921
32,375606.331399,328874.000000,1836.881597
64,171027.130199,116801.000000,146.874096
128,411212.019035,226717.000000,98.823074
256,476271.279764,303910.000000,121345.524491
512,276925.236777,191954.000000,962.324270
1024,580326.711938,294427.000000,59996.433177
2048,269495.767050,170382.000000,1495.615927
4096,351332.018544,258228.000000,58362.401407
8192,438738.364467,174645.000000,197729.011642
16384,272134.842393,157505.000000,138631.171495
32768,866453.338138,261369.000000,722466.529346
65536,425639.312906,263024.000000,0.000000
