frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,213832.103361,104573.000000,84.160561
4,626682.486541,299714.000000,49.000000
8,369715.777513,236236.000000,287.729039
16,270988.223667,166837.000000,69.835521
32,418392.837822,215157.000000,192.452592
64,277165.071510,100196.000000,4363.506388
128,524627.074787,292199.000000,961.157635
256,582356.978684,300568.000000,3616.427519
512,407341.928995,261253.000000,66464.577649
1024,437056.164483,257767.000000,75083.693962
2048,830206.205145,222439.000000,335535.456104
4096,288202.083412,120355.000000,174204.156365
8192,702987.793632,249791.000000,154634.246091
16384,314267.944348,69776.000000,45791.713202
32768,1954779.966346,256250.000000,1173021.106109
65536,887477.889476,274518.000000,0.000000
