frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,470736.213100,263620.000000,31.128765
4,486640.482761,279544.000000,118.253964
8,94093.493043,46628.000000,386.324993
16,566844.619435,282753.000000,2664.144703
32,410164.769862,282097.000000,13.000000
64,539341.353993,261807.000000,158670.260648
128,663076.019040,281152.000000,503.849184
256,358367.511495,186211.000000,5148.958438
512,581891.749683,253557.000000,4651.211025
1024,741157.914247,264500.000000,50126.960171
2048,543885.015018,155888.000000,78335.934998
4096,1109122.309958,292965.000000,86732.691939
8192,569035.622262,225922.000000,309856.310618
16384,230886.421827,114802.000000,77291.036408
32768,689429.022588,189966.000000,611539.444772
65536,3424939.178849,275490.000000,2915771.638926
