frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,318668.563872,147932.000000,83343.007235
4,214703.106335,119630.000000,49.284886
8,291671.482259,279918.000000,23.216374
16,350511.166220,218969.000000,51.127292
32,393716.191964,253541.000000,378.165308
64,284601.452458,193206.000000,1684.448871
128,376142.839637,288543.000000,10758.758339
256,575570.131878,255741.000000,1227.334103
512,479002.397139,271074.000000,3288.874428
1024,257188.050442,201732.000000,27901.977367
2048,339901.531576,259939.000000,10449.157382
4096,722058.628696,235976.000000,70391.950591
8192,142297.284229,52316.000000,6567.383497
16384,351184.395167,134430.000000,266672.218742
32768,268327.739390,120350.000000,216743.061125
65536,695094.129673,196778.000000,591554.323760
