frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,300288.887084,197482.000000,7.000000
4,473565.447996,301985.000000,31.606961
8,383991.761947,246811.000000,137131.003686
16,150117.158133,119038.000000,617.440685
32,412661.345356,299369.000000,200.900473
64,243615.313178,171617.000000,155.035480
128,149812.626828,102197.000000,515.051454
256,263069.004404,179350.000000,373.388538
512,327900.885587,316258.000000,586.382128
1024,132955.663685,106576.000000,1679.721108
2048,104751.778405,59725.000000,6923.857884
4096,227227.211108,214942.000000,23359.991973
8192,59812.642928,28523.000000,21154.464990
16384,265060.936092,177752.000000,27076.064319
32768,249109.762922,85883.000000,43626.931144
65536,241810.340263,173586.000000,68439.635651
