frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,307641.320757,225409.000000,40.743098
4,151061.433745,84322.000000,288.496100
8,319553.588634,165897.000000,161.136588
16,227700.452494,189464.000000,78.326241
32,363421.410279,172623.000000,285.122781
64,356306.458874,246572.000000,240.091649
128,185057.973117,132760.000000,284.782373
256,209801.100204,163307.000000,3886.211008
512,661995.896458,277273.000000,8104.546193
1024,178046.702306,111932.000000,2127.839045
2048,293378.405289,183878.000000,16283.939388
4096,224386.549904,141339.000000,113311.522018
8192,231792.577349,164267.000000,174529.262922
16384,421738.283477,277545.000000,286059.395126
32768,950472.349647,271997.000000,844209.275371
65536,443163.181737,77747.000000,431046.290079
