frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,367053.170385,345047.000000,157.372170
4,131466.069254,78943.000000,41.952354
8,203864.501022,180125.000000,57.000000
16,127192.111182,90346.000000,5.000000
32,80723.525270,59690.000000,244.399264
64,155719.318423,134975.000000,306.009804
128,131274.997467,102603.000000,465.859421
256,142162.254670,98395.000000,708.084035
512,150654.079327,80987.000000,7186.132339
1024,202653.762583,181441.000000,6175.269954
2048,139675.460257,89914.000000,11274.654363
4096,477229.530148,230163.000000,96323.965133
8192,347200.854429,195404.000000,300580.896211
16384,198694.694632,84520.000000,171303.386846
32768,369800.984083,179854.000000,352991.948454
65536,95357.274143,34473.000000,54183.308315
