frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,191122.219035,137754.000000,48.713448
4,128242.580425,60861.000000,109.352641
8,128435.301530,56341.000000,137.891262
16,284048.195122,120641.000000,3338.315144
32,236326.259106,158493.000000,146.741269
64,380123.901415,201058.000000,5536.836913
128,321753.973217,196876.000000,4345.755055
256,652110.197667,237908.000000,1110.777656
512,477782.160426,206974.000000,103826.532987
1024,524228.862852,281211.000000,23287.773960
2048,662477.312134,260478.000000,136040.378840
4096,326674.106935,111643.000000,112990.077856
8192,630957.292749,272353.000000,248483.469386
16384,1788949.722529,206906.000000,349093.700059
32768,656121.772068,207140.000000,254988.400485
65536,197130.576796,89855.000000,0.000000
