frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,127886.208181,71063.000000,21.470911
4,116621.684382,77336.000000,92.514864
8,180843.792426,103809.000000,74.114776
16,342208.162940,151585.000000,2435.951354
32,653858.424492,231465.000000,44.000000
64,594090.014742,242680.000000,1056.657466
128,857088.874779,290245.000000,3741.103714
256,856986.209437,304918.000000,17334.960629
512,378302.255593,241432.000000,5425.706590
1024,778175.109428,290693.000000,139262.614689
2048,366100.530248,208061.000000,54538.520240
4096,545519.477260,160838.000000,162769.795635
8192,1167198.335477,286392.000000,432430.441793
16384,561613.848506,111143.000000,237596.395442
32768,411615.619342,186330.000000,379216.834932
65536,1132065.472926,163535.000000,577091.634783
